cod_ibge6,leitos_internacao,leitos_internacao_sus,ano
250620,22.0,22.0,2014
250630,117.0,105.0,2014
250640,29.0,29.0,2014
250650,4.0,4.0,2014
250660,12.0,12.0,2014
250680,32.0,32.0,2014
250690,128.0,128.0,2014
250700,49.0,49.0,2014
250710,18.0,18.0,2014
250730,8.0,8.0,2014
250740,12.0,12.0,2014
250750,3037.0,2111.0,2014
250770,70.0,70.0,2014
250780,28.0,28.0,2014
250790,12.0,12.0,2014
250800,16.0,16.0,2014
250820,19.0,19.0,2014
250830,34.0,34.0,2014
250840,10.0,10.0,2014
250860,2.0,2.0,2014
250890,36.0,36.0,2014
250920,51.0,51.0,2014
250970,47.0,47.0,2014
250990,19.0,19.0,2014
251010,28.0,28.0,2014
251020,22.0,22.0,2014
251040,21.0,21.0,2014
251080,288.0,246.0,2014
251090,17.0,17.0,2014
251100,1.0,1.0,2014
251110,28.0,28.0,2014
251120,47.0,47.0,2014
251130,130.0,122.0,2014
251140,100.0,100.0,2014
251150,19.0,18.0,2014
251180,17.0,17.0,2014
251200,57.0,57.0,2014
251210,94.0,94.0,2014
251230,73.0,69.0,2014
251250,41.0,41.0,2014
251260,16.0,16.0,2014
251270,85.0,85.0,2014
251280,8.0,8.0,2014
251320,18.0,18.0,2014
251335,10.0,10.0,2014
251340,36.0,36.0,2014
251350,9.0,9.0,2014
251370,106.0,92.0,2014
251385,6.0,6.0,2014
251390,37.0,37.0,2014
251400,12.0,12.0,2014
251420,3.0,3.0,2014
251430,15.0,15.0,2014
251450,23.0,23.0,2014
251470,4.0,4.0,2014
251490,26.0,26.0,2014
251530,58.0,58.0,2014
251540,36.0,36.0,2014
251550,58.0,58.0,2014
251570,12.0,12.0,2014
251590,15.0,15.0,2014
251600,34.0,34.0,2014
251610,22.0,22.0,2014
251620,247.0,164.0,2014
251630,58.0,58.0,2014
251650,52.0,52.0,2014
251660,23.0,23.0,2014
251670,39.0,39.0,2014
251690,44.0,44.0,2014
251710,8.0,8.0,2014
260005,63.0,49.0,2014
260010,187.0,141.0,2014
260020,39.0,39.0,2014
260030,72.0,62.0,2014
260040,50.0,50.0,2014
260050,43.0,43.0,2014
260060,11.0,11.0,2014
260070,26.0,26.0,2014
260080,18.0,18.0,2014
260090,31.0,31.0,2014
260100,17.0,17.0,2014
260105,3.0,3.0,2014
260110,187.0,164.0,2014
260120,158.0,116.0,2014
260130,11.0,11.0,2014
260140,210.0,210.0,2014
260150,9.0,9.0,2014
260160,44.0,44.0,2014
260170,65.0,59.0,2014
260180,10.0,10.0,2014
260190,175.0,166.0,2014
260200,28.0,28.0,2014
260210,51.0,51.0,2014
260220,33.0,33.0,2014
260230,52.0,52.0,2014
260240,14.0,14.0,2014
260250,7.0,7.0,2014
260260,31.0,31.0,2014
260270,17.0,17.0,2014
260280,68.0,68.0,2014
260290,393.0,293.0,2014
260300,58.0,58.0,2014
260310,16.0,16.0,2014
260320,35.0,35.0,2014
260330,15.0,15.0,2014
260340,17.0,17.0,2014
260345,77.0,57.0,2014
260350,14.0,14.0,2014
260360,7.0,7.0,2014
260370,32.0,32.0,2014
260380,25.0,25.0,2014
260390,15.0,15.0,2014
260392,11.0,11.0,2014
260400,115.0,113.0,2014
260410,989.0,814.0,2014
260415,28.0,28.0,2014
260420,27.0,27.0,2014
260430,18.0,18.0,2014
260440,19.0,19.0,2014
260450,38.0,38.0,2014
260460,21.0,21.0,2014
260470,23.0,23.0,2014
260480,36.0,36.0,2014
260490,31.0,31.0,2014
260500,20.0,20.0,2014
260510,83.0,71.0,2014
260515,27.0,27.0,2014
260520,164.0,136.0,2014
260530,33.0,33.0,2014
260540,17.0,17.0,2014
260545,8.0,8.0,2014
260550,7.0,7.0,2014
260560,22.0,22.0,2014
260570,103.0,89.0,2014
260580,11.0,11.0,2014
260590,23.0,23.0,2014
260600,472.0,380.0,2014
260610,24.0,24.0,2014
260620,143.0,101.0,2014
260630,19.0,19.0,2014
260640,60.0,60.0,2014
260650,22.0,22.0,2014
260660,19.0,19.0,2014
260670,7.0,7.0,2014
260680,250.0,156.0,2014
260690,16.0,16.0,2014
260700,13.0,13.0,2014
260710,4.0,4.0,2014
260720,24.0,24.0,2014
260730,51.0,51.0,2014
260740,4.0,4.0,2014
260750,32.0,32.0,2014
260760,14.0,14.0,2014
260765,42.0,42.0,2014
260770,25.0,25.0,2014
260775,20.0,20.0,2014
260780,14.0,14.0,2014
260790,577.0,463.0,2014
260795,32.0,32.0,2014
260800,13.0,13.0,2014
260805,23.0,23.0,2014
260810,23.0,23.0,2014
260820,14.0,14.0,2014
260825,6.0,6.0,2014
260830,15.0,15.0,2014
260840,18.0,18.0,2014
260845,13.0,13.0,2014
260850,19.0,19.0,2014
260860,35.0,35.0,2014
260870,17.0,17.0,2014
260875,29.0,29.0,2014
260880,34.0,34.0,2014
260890,241.0,231.0,2014
260900,52.0,52.0,2014
260910,9.0,9.0,2014
260915,16.0,16.0,2014
260920,13.0,13.0,2014
260930,34.0,34.0,2014
260940,93.0,93.0,2014
260950,46.0,46.0,2014
260960,406.0,301.0,2014
260970,20.0,20.0,2014
260980,11.0,11.0,2014
260990,189.0,88.0,2014
261000,380.0,378.0,2014
261010,16.0,16.0,2014
261020,26.0,26.0,2014
261030,20.0,20.0,2014
261040,29.0,29.0,2014
261050,25.0,25.0,2014
261060,93.0,93.0,2014
261070,454.0,417.0,2014
261080,23.0,23.0,2014
261090,173.0,170.0,2014
261100,121.0,121.0,2014
261110,482.0,313.0,2014
261120,14.0,14.0,2014
261130,21.0,21.0,2014
261140,4.0,4.0,2014
261150,50.0,50.0,2014
261160,8469.0,6435.0,2014
261170,30.0,30.0,2014
261180,42.0,42.0,2014
261190,65.0,65.0,2014
261200,20.0,20.0,2014
261210,5.0,5.0,2014
261220,217.0,166.0,2014
261230,19.0,19.0,2014
261240,14.0,14.0,2014
261245,17.0,17.0,2014
261247,15.0,15.0,2014
261250,81.0,75.0,2014
261260,43.0,43.0,2014
261280,10.0,10.0,2014
261290,28.0,28.0,2014
261300,46.0,46.0,2014
261310,53.0,53.0,2014
261320,43.0,43.0,2014
261330,46.0,46.0,2014
261340,22.0,22.0,2014
261350,76.0,64.0,2014
261360,73.0,65.0,2014
261370,117.0,87.0,2014
261380,29.0,29.0,2014
261390,582.0,454.0,2014
261400,36.0,36.0,2014
261410,90.0,63.0,2014
261420,50.0,50.0,2014
261430,22.0,22.0,2014
261440,10.0,5.0,2014
261450,191.0,184.0,2014
261460,66.0,35.0,2014
261480,17.0,17.0,2014
261485,16.0,16.0,2014
261500,56.0,56.0,2014
261510,12.0,12.0,2014
261520,11.0,11.0,2014
261530,142.0,142.0,2014
261540,31.0,31.0,2014
261550,11.0,11.0,2014
261560,79.0,35.0,2014
261570,13.0,13.0,2014
261580,19.0,19.0,2014
261590,39.0,39.0,2014
261600,24.0,24.0,2014
261610,15.0,15.0,2014
261620,40.0,40.0,2014
261630,77.0,77.0,2014
261640,478.0,434.0,2014
261650,14.0,14.0,2014
270010,32.0,32.0,2014
270020,25.0,25.0,2014
270030,783.0,616.0,2014
270040,44.0,44.0,2014
270070,35.0,35.0,2014
270100,28.0,28.0,2014
270120,3.0,3.0,2014
270130,26.0,26.0,2014
270140,40.0,40.0,2014
270170,37.0,37.0,2014
270190,8.0,8.0,2014
270210,34.0,34.0,2014
270230,225.0,225.0,2014
270235,8.0,8.0,2014
270240,44.0,44.0,2014
270280,16.0,16.0,2014
270290,48.0,48.0,2014
270300,3.0,3.0,2014
270310,14.0,14.0,2014
270375,2.0,2.0,2014
270380,41.0,41.0,2014
270400,35.0,35.0,2014
270410,3.0,3.0,2014
270420,14.0,14.0,2014
270430,3472.0,2449.0,2014
270440,32.0,32.0,2014
270450,8.0,8.0,2014
270470,14.0,14.0,2014
270500,36.0,36.0,2014
270510,25.0,25.0,2014
270550,54.0,44.0,2014
270570,47.0,46.0,2014
270630,126.0,110.0,2014
270640,52.0,52.0,2014
270650,27.0,27.0,2014
270660,16.0,16.0,2014
270670,118.0,105.0,2014
270680,18.0,18.0,2014
270690,54.0,54.0,2014
270710,39.0,39.0,2014
270730,45.0,45.0,2014
270760,28.0,28.0,2014
270770,60.0,44.0,2014
270800,112.0,106.0,2014
270820,18.0,18.0,2014
270830,48.0,48.0,2014
270840,20.0,20.0,2014
270850,23.0,23.0,2014
270860,109.0,101.0,2014
270880,6.0,6.0,2014
270915,40.0,40.0,2014
270920,9.0,9.0,2014
270930,69.0,65.0,2014
270940,40.0,40.0,2014
280020,44.0,44.0,2014
280030,2299.0,1616.0,2014
280040,1.0,1.0,2014
280067,12.0,12.0,2014
280120,27.0,27.0,2014
280130,65.0,65.0,2014
280140,1.0,1.0,2014
280150,1.0,1.0,2014
280210,218.0,211.0,2014
280230,1.0,1.0,2014
280280,1.0,1.0,2014
280290,162.0,120.0,2014
280300,1.0,1.0,2014
280340,21.0,21.0,2014
280350,194.0,193.0,2014
280360,1.0,1.0,2014
280420,1.0,1.0,2014
280440,27.0,27.0,2014
280450,49.0,48.0,2014
280460,1.0,1.0,2014
280480,61.0,61.0,2014
280540,18.0,18.0,2014
280550,17.0,17.0,2014
280560,18.0,18.0,2014
280570,49.0,49.0,2014
280580,1.0,1.0,2014
280590,57.0,57.0,2014
280610,3.0,3.0,2014
280670,1.0,1.0,2014
280710,15.0,15.0,2014
280740,2.0,2.0,2014
280760,5.0,1.0,2014
290010,9.0,9.0,2014
290020,24.0,24.0,2014
290030,6.0,6.0,2014
290035,19.0,19.0,2014
290040,20.0,20.0,2014
290050,12.0,12.0,2014
290060,13.0,13.0,2014
290070,252.0,180.0,2014
290080,59.0,59.0,2014
290100,53.0,53.0,2014
290110,16.0,16.0,2014
290115,29.0,29.0,2014
290120,33.0,33.0,2014
290130,32.0,32.0,2014
290140,6.0,6.0,2014
290150,6.0,6.0,2014
290160,138.0,138.0,2014
290200,41.0,33.0,2014
290205,27.0,27.0,2014
290210,52.0,48.0,2014
290240,40.0,40.0,2014
290250,28.0,28.0,2014
290260,36.0,36.0,2014
290270,88.0,88.0,2014
290280,82.0,81.0,2014
290290,32.0,32.0,2014
290300,26.0,26.0,2014
290320,427.0,383.0,2014
290323,23.0,22.0,2014
290327,29.0,29.0,2014
290330,33.0,33.0,2014
290340,43.0,43.0,2014
290350,36.0,36.0,2014
290360,14.0,14.0,2014
290380,14.0,14.0,2014
290390,106.0,87.0,2014
290395,19.0,19.0,2014
290400,24.0,24.0,2014
290405,16.0,16.0,2014
290410,26.0,26.0,2014
290420,62.0,60.0,2014
290430,19.0,19.0,2014
290440,35.0,35.0,2014
290450,11.0,11.0,2014
290460,123.0,100.0,2014
290470,47.0,47.0,2014
290475,9.0,9.0,2014
290480,14.0,14.0,2014
290490,83.0,83.0,2014
290500,49.0,49.0,2014
290510,36.0,36.0,2014
290520,177.0,155.0,2014
290530,33.0,33.0,2014
290550,39.0,39.0,2014
290560,130.0,128.0,2014
290570,299.0,177.0,2014
290580,17.0,17.0,2014
290590,77.0,77.0,2014
290600,72.0,72.0,2014
290610,24.0,24.0,2014
290620,36.0,36.0,2014
290630,75.0,65.0,2014
290640,16.0,16.0,2014
290650,106.0,63.0,2014
290660,37.0,26.0,2014
290670,55.0,55.0,2014
290680,40.0,40.0,2014
290682,61.0,61.0,2014
290685,21.0,21.0,2014
290687,67.0,67.0,2014
290690,75.0,61.0,2014
290710,30.0,30.0,2014
290720,41.0,41.0,2014
290730,57.0,57.0,2014
290750,110.0,54.0,2014
290755,11.0,11.0,2014
290760,42.0,42.0,2014
290770,15.0,15.0,2014
290780,67.0,46.0,2014
290790,30.0,30.0,2014
290800,35.0,35.0,2014
290810,31.0,31.0,2014
290820,20.0,20.0,2014
290830,64.0,64.0,2014
290840,197.0,137.0,2014
290850,94.0,76.0,2014
290860,17.0,17.0,2014
290870,16.0,16.0,2014
290890,28.0,28.0,2014
290900,5.0,5.0,2014
290910,35.0,35.0,2014
290920,4.0,4.0,2014
290930,35.0,35.0,2014
290950,24.0,24.0,2014
290960,23.0,23.0,2014
290970,50.0,50.0,2014
290980,140.0,131.0,2014
290990,24.0,24.0,2014
291005,75.0,62.0,2014
291010,7.0,7.0,2014
291030,13.0,13.0,2014
291040,49.0,49.0,2014
291050,65.0,65.0,2014
291060,40.0,40.0,2014
291070,85.0,79.0,2014
291072,263.0,141.0,2014
291080,1429.0,1032.0,2014
291085,30.0,30.0,2014
291110,29.0,29.0,2014
291120,76.0,72.0,2014
291125,15.0,15.0,2014
291130,16.0,16.0,2014
291150,5.0,5.0,2014
291170,169.0,114.0,2014
291180,32.0,32.0,2014
291185,20.0,20.0,2014
291190,34.0,34.0,2014
291200,29.0,29.0,2014
291210,32.0,32.0,2014
291230,21.0,21.0,2014
291240,33.0,29.0,2014
291250,9.0,9.0,2014
291270,30.0,30.0,2014
291280,8.0,8.0,2014
291290,91.0,91.0,2014
291300,62.0,62.0,2014
291310,32.0,31.0,2014
291320,78.0,50.0,2014
291330,22.0,22.0,2014
291340,29.0,29.0,2014
291345,8.0,8.0,2014
291350,80.0,80.0,2014
291360,488.0,366.0,2014
291370,46.0,46.0,2014
291380,12.0,12.0,2014
291390,119.0,88.0,2014
291400,67.0,65.0,2014
291410,24.0,24.0,2014
291420,29.0,29.0,2014
291430,61.0,61.0,2014
291440,47.0,47.0,2014
291450,24.0,24.0,2014
291460,184.0,125.0,2014
291465,39.0,39.0,2014
291470,161.0,144.0,2014
291480,765.0,631.0,2014
291490,61.0,61.0,2014
291500,15.0,15.0,2014
291510,8.0,8.0,2014
291520,17.0,17.0,2014
291530,20.0,20.0,2014
291535,24.0,24.0,2014
291540,12.0,12.0,2014
291550,60.0,60.0,2014
291560,101.0,101.0,2014
291570,28.0,28.0,2014
291580,42.0,42.0,2014
291600,54.0,52.0,2014
291610,52.0,52.0,2014
291630,12.0,12.0,2014
291640,113.0,68.0,2014
291650,54.0,50.0,2014
291660,16.0,16.0,2014
291670,17.0,17.0,2014
291680,30.0,30.0,2014
291685,30.0,30.0,2014
291690,85.0,85.0,2014
291700,45.0,42.0,2014
291710,45.0,45.0,2014
291720,24.0,24.0,2014
291730,33.0,33.0,2014
291733,14.0,14.0,2014
291735,30.0,30.0,2014
291740,29.0,29.0,2014
291750,285.0,244.0,2014
291760,119.0,109.0,2014
291770,28.0,28.0,2014
291800,600.0,446.0,2014
291810,28.0,28.0,2014
291820,23.0,23.0,2014
291830,26.0,26.0,2014
291835,36.0,36.0,2014
291840,455.0,382.0,2014
291845,24.0,24.0,2014
291850,31.0,31.0,2014
291855,37.0,37.0,2014
291860,5.0,5.0,2014
291875,1.0,1.0,2014
291880,41.0,41.0,2014
291905,27.0,27.0,2014
291915,44.0,44.0,2014
291920,205.0,109.0,2014
291930,14.0,14.0,2014
291940,20.0,20.0,2014
291950,92.0,54.0,2014
291955,69.0,33.0,2014
291960,20.0,20.0,2014
291970,27.0,27.0,2014
291980,63.0,48.0,2014
291990,38.0,38.0,2014
291992,29.0,29.0,2014
292000,14.0,14.0,2014
292010,32.0,32.0,2014
292020,21.0,21.0,2014
292050,89.0,89.0,2014
292060,15.0,15.0,2014
292070,14.0,14.0,2014
292080,19.0,19.0,2014
292100,79.0,51.0,2014
292105,21.0,21.0,2014
292110,32.0,32.0,2014
292120,85.0,85.0,2014
292130,21.0,21.0,2014
292140,19.0,19.0,2014
292150,60.0,60.0,2014
292160,2.0,2.0,2014
292170,102.0,94.0,2014
292180,24.0,24.0,2014
292190,32.0,32.0,2014
292200,91.0,70.0,2014
292205,34.0,34.0,2014
292210,32.0,32.0,2014
292230,40.0,40.0,2014
292240,45.0,45.0,2014
292250,99.0,98.0,2014
292265,30.0,30.0,2014
292270,101.0,101.0,2014
292273,15.0,15.0,2014
292290,39.0,39.0,2014
292300,48.0,48.0,2014
292310,23.0,23.0,2014
292320,13.0,13.0,2014
292330,15.0,15.0,2014
292335,17.0,17.0,2014
292340,54.0,54.0,2014
292360,85.0,81.0,2014
292370,36.0,36.0,2014
292380,23.0,6.0,2014
292390,7.0,7.0,2014
292400,170.0,144.0,2014
292405,9.0,9.0,2014
292420,3.0,3.0,2014
292430,26.0,26.0,2014
292440,30.0,30.0,2014
292450,24.0,24.0,2014
292460,58.0,58.0,2014
292465,16.0,16.0,2014
292470,17.0,17.0,2014
292480,37.0,37.0,2014
292490,30.0,27.0,2014
292500,59.0,59.0,2014
292510,76.0,76.0,2014
292520,113.0,83.0,2014
292525,30.0,30.0,2014
292530,136.0,135.0,2014
292540,21.0,21.0,2014
292550,42.0,42.0,2014
292560,17.0,17.0,2014
292575,17.0,17.0,2014
292580,53.0,53.0,2014
292590,17.0,17.0,2014
292595,22.0,22.0,2014
292600,124.0,104.0,2014
292610,26.0,26.0,2014
292620,29.0,29.0,2014
292630,121.0,115.0,2014
292640,68.0,68.0,2014
292650,5.0,5.0,2014
292660,95.0,83.0,2014
292670,17.0,17.0,2014
292690,27.0,27.0,2014
292700,55.0,55.0,2014
292720,105.0,100.0,2014
292730,16.0,16.0,2014
292740,7968.0,5537.0,2014
292750,13.0,13.0,2014
292770,22.0,22.0,2014
292790,23.0,23.0,2014
292800,99.0,97.0,2014
292810,57.0,57.0,2014
292820,36.0,36.0,2014
292830,13.0,13.0,2014
292840,24.0,24.0,2014
292850,28.0,28.0,2014
292860,145.0,138.0,2014
292870,396.0,313.0,2014
292880,50.0,27.0,2014
292890,24.0,24.0,2014
292895,20.0,20.0,2014
292900,90.0,84.0,2014
292905,49.0,22.0,2014
292910,18.0,18.0,2014
292920,36.0,35.0,2014
292925,34.0,34.0,2014
292930,36.0,36.0,2014
292940,29.0,29.0,2014
292950,36.0,36.0,2014
292960,27.0,27.0,2014
292970,43.0,43.0,2014
292975,13.0,13.0,2014
292980,39.0,39.0,2014
292990,85.0,61.0,2014
293000,20.0,20.0,2014
293010,180.0,125.0,2014
293015,31.0,31.0,2014
293020,32.0,32.0,2014
293030,45.0,45.0,2014
293040,25.0,25.0,2014
293050,237.0,195.0,2014
293060,33.0,33.0,2014
293070,53.0,53.0,2014
293075,18.0,18.0,2014
293077,31.0,31.0,2014
293080,14.0,14.0,2014
293090,32.0,32.0,2014
293105,30.0,30.0,2014
293110,20.0,20.0,2014
293120,26.0,26.0,2014
293130,52.0,42.0,2014
293135,278.0,209.0,2014
293150,17.0,17.0,2014
293160,24.0,24.0,2014
293180,19.0,19.0,2014
293190,58.0,30.0,2014
293200,24.0,24.0,2014
293210,71.0,71.0,2014
293220,100.0,100.0,2014
293230,108.0,108.0,2014
293240,30.0,30.0,2014
293245,5.0,5.0,2014
293250,49.0,49.0,2014
293260,34.0,34.0,2014
293280,20.0,20.0,2014
293290,143.0,128.0,2014
293300,66.0,62.0,2014
293305,21.0,21.0,2014
293310,30.0,30.0,2014
293315,17.0,17.0,2014
293320,26.0,26.0,2014
293325,12.0,12.0,2014
293330,1180.0,813.0,2014
293340,37.0,37.0,2014
293345,28.0,28.0,2014
293350,44.0,44.0,2014
293360,131.0,129.0,2014
310010,17.0,12.0,2014
310020,49.0,42.0,2014
310030,59.0,49.0,2014
310060,15.0,15.0,2014
310090,63.0,57.0,2014
310100,47.0,46.0,2014
310110,52.0,43.0,2014
310120,30.0,28.0,2014
310130,17.0,13.0,2014
310150,83.0,56.0,2014
310160,379.0,155.0,2014
310170,143.0,77.0,2014
310190,35.0,31.0,2014
310200,32.0,27.0,2014
310210,17.0,16.0,2014
310230,55.0,48.0,2014
310260,65.0,50.0,2014
310270,30.0,30.0,2014
310280,75.0,30.0,2014
310290,12.0,12.0,2014
310340,87.0,71.0,2014
310350,168.0,102.0,2014
310375,13.0,13.0,2014
310400,257.0,182.0,2014
310410,10.0,10.0,2014
310420,76.0,49.0,2014
310430,14.0,14.0,2014
310450,24.0,24.0,2014
310470,50.0,48.0,2014
310490,71.0,58.0,2014
310510,261.0,180.0,2014
310530,30.0,21.0,2014
310540,30.0,30.0,2014
310560,1130.0,685.0,2014
310590,52.0,43.0,2014
310620,8877.0,5306.0,2014
310630,35.0,35.0,2014
310640,33.0,27.0,2014
310650,39.0,39.0,2014
310670,529.0,462.0,2014
310690,32.0,26.0,2014
310710,71.0,55.0,2014
310730,64.0,64.0,2014
310740,86.0,52.0,2014
310750,22.0,22.0,2014
310780,50.0,48.0,2014
310800,64.0,50.0,2014
310820,7.0,7.0,2014
310830,8.0,,2014
310840,19.0,15.0,2014
310860,109.0,108.0,2014
310890,18.0,14.0,2014
310900,37.0,37.0,2014
310910,23.0,19.0,2014
310930,27.0,22.0,2014
310940,47.0,10.0,2014
310950,41.0,31.0,2014
310990,44.0,37.0,2014
311000,63.0,56.0,2014
311030,49.0,30.0,2014
311050,29.0,23.0,2014
311060,65.0,57.0,2014
311070,47.0,41.0,2014
311090,39.0,33.0,2014
311100,45.0,38.0,2014
311110,41.0,27.0,2014
311120,86.0,60.0,2014
311130,25.0,25.0,2014
311150,38.0,35.0,2014
311160,49.0,38.0,2014
311180,25.0,23.0,2014
311200,22.0,21.0,2014
311230,61.0,53.0,2014
311240,9.0,3.0,2014
311260,26.0,26.0,2014
311270,20.0,20.0,2014
311280,22.0,11.0,2014
311300,32.0,32.0,2014
311320,46.0,41.0,2014
311330,206.0,150.0,2014
311340,173.0,116.0,2014
311350,21.0,21.0,2014
311360,20.0,14.0,2014
311370,50.0,44.0,2014
311380,10.0,10.0,2014
311390,37.0,37.0,2014
311400,32.0,31.0,2014
311410,21.0,19.0,2014
311430,82.0,36.0,2014
311440,30.0,27.0,2014
311450,41.0,29.0,2014
311460,19.0,17.0,2014
311480,13.0,11.0,2014
311510,43.0,30.0,2014
311530,115.0,73.0,2014
311550,30.0,26.0,2014
311570,22.0,22.0,2014
311615,14.0,14.0,2014
311630,16.0,16.0,2014
311660,40.0,35.0,2014
311680,38.0,38.0,2014
311710,22.0,22.0,2014
311730,21.0,17.0,2014
311740,23.0,23.0,2014
311750,42.0,42.0,2014
311770,32.0,24.0,2014
311787,33.0,,2014
311800,72.0,53.0,2014
311820,29.0,25.0,2014
311830,253.0,188.0,2014
311840,38.0,34.0,2014
311860,497.0,230.0,2014
311880,33.0,33.0,2014
311930,30.0,30.0,2014
311940,88.0,50.0,2014
312020,28.0,28.0,2014
312050,39.0,34.0,2014
312080,62.0,57.0,2014
312090,163.0,111.0,2014
312100,21.0,21.0,2014
312120,19.0,14.0,2014
312160,158.0,137.0,2014
312180,9.0,9.0,2014
312200,36.0,26.0,2014
312210,21.0,21.0,2014
312230,720.0,339.0,2014
312240,7.0,7.0,2014
312245,18.0,18.0,2014
312260,26.0,26.0,2014
312270,30.0,22.0,2014
312320,47.0,39.0,2014
312360,36.0,28.0,2014
312390,53.0,46.0,2014
312400,29.0,29.0,2014
312410,39.0,39.0,2014
312420,53.0,43.0,2014
312430,30.0,30.0,2014
312450,25.0,20.0,2014
312470,20.0,16.0,2014
312480,4.0,4.0,2014
312490,31.0,30.0,2014
312510,40.0,36.0,2014
312550,8.0,8.0,2014
312560,43.0,41.0,2014
312570,1.0,1.0,2014
312590,32.0,27.0,2014
312595,19.0,19.0,2014
312610,97.0,56.0,2014
312620,10.0,10.0,2014
312670,83.0,78.0,2014
312690,28.0,28.0,2014
312710,80.0,41.0,2014
312730,18.0,18.0,2014
312760,26.0,26.0,2014
312770,515.0,323.0,2014
312780,51.0,50.0,2014
312800,78.0,63.0,2014
312810,29.0,13.0,2014
312820,23.0,23.0,2014
312830,43.0,33.0,2014
312840,45.0,33.0,2014
312860,16.0,16.0,2014
312870,93.0,60.0,2014
312910,27.0,27.0,2014
312940,33.0,27.0,2014
312950,29.0,28.0,2014
312970,12.0,12.0,2014
312980,89.0,89.0,2014
313030,25.0,23.0,2014
313050,30.0,28.0,2014
313090,52.0,37.0,2014
313120,41.0,37.0,2014
313130,584.0,397.0,2014
313150,18.0,15.0,2014
313170,214.0,141.0,2014
313180,20.0,17.0,2014
313190,59.0,46.0,2014
313210,29.0,29.0,2014
313220,44.0,39.0,2014
313230,24.0,24.0,2014
313240,220.0,153.0,2014
313250,108.0,104.0,2014
313270,98.0,78.0,2014
313290,24.0,12.0,2014
313300,53.0,37.0,2014
313310,62.0,47.0,2014
313320,20.0,18.0,2014
313330,71.0,67.0,2014
313350,60.0,53.0,2014
313375,34.0,20.0,2014
313380,93.0,60.0,2014
313420,224.0,150.0,2014
313440,50.0,39.0,2014
313460,31.0,31.0,2014
313470,38.0,38.0,2014
313480,12.0,3.0,2014
313490,37.0,26.0,2014
313505,25.0,25.0,2014
313510,141.0,108.0,2014
313520,63.0,63.0,2014
313540,23.0,22.0,2014
313580,81.0,56.0,2014
313600,32.0,30.0,2014
313620,112.0,66.0,2014
313630,60.0,48.0,2014
313650,27.0,27.0,2014
313670,2331.0,1594.0,2014
313680,36.0,36.0,2014
313690,14.0,11.0,2014
313700,19.0,19.0,2014
313710,9.0,9.0,2014
313720,43.0,37.0,2014
313750,30.0,26.0,2014
313760,106.0,69.0,2014
313770,50.0,40.0,2014
313780,50.0,46.0,2014
313790,8.0,8.0,2014
313800,23.0,16.0,2014
313820,187.0,105.0,2014
313840,239.0,203.0,2014
313860,50.0,47.0,2014
313880,55.0,43.0,2014
313890,47.0,44.0,2014
313900,56.0,43.0,2014
313920,61.0,59.0,2014
313930,37.0,36.0,2014
313940,198.0,136.0,2014
313950,97.0,65.0,2014
313960,82.0,66.0,2014
313980,43.0,30.0,2014
313990,16.0,14.0,2014
314000,67.0,56.0,2014
314050,20.0,18.0,2014
314070,60.0,47.0,2014
314090,36.0,34.0,2014
314100,11.0,11.0,2014
314110,50.0,37.0,2014
314120,9.0,9.0,2014
314140,56.0,52.0,2014
314150,18.0,18.0,2014
314160,50.0,13.0,2014
314180,58.0,55.0,2014
314190,22.0,19.0,2014
314200,30.0,30.0,2014
314220,49.0,36.0,2014
314240,26.0,26.0,2014
314260,28.0,28.0,2014
314270,30.0,30.0,2014
314280,22.0,18.0,2014
314290,39.0,37.0,2014
314300,20.0,17.0,2014
314310,96.0,77.0,2014
314320,52.0,37.0,2014
314330,1039.0,744.0,2014
314350,20.0,19.0,2014
314390,487.0,278.0,2014
314400,78.0,68.0,2014
314410,50.0,27.0,2014
314430,61.0,37.0,2014
314450,15.0,15.0,2014
314460,57.0,53.0,2014
314470,65.0,47.0,2014
314480,226.0,72.0,2014
314500,23.0,23.0,2014
314510,26.0,26.0,2014
314520,72.0,42.0,2014
314530,43.0,43.0,2014
314560,82.0,70.0,2014
314590,65.0,26.0,2014
314600,52.0,37.0,2014
314610,87.0,73.0,2014
314630,35.0,35.0,2014
314650,18.0,18.0,2014
314670,32.0,14.0,2014
314700,316.0,117.0,2014
314710,103.0,73.0,2014
314720,33.0,30.0,2014
314730,34.0,31.0,2014
314750,17.0,15.0,2014
314760,49.0,29.0,2014
314770,30.0,26.0,2014
314790,408.0,291.0,2014
314800,313.0,179.0,2014
314810,214.0,111.0,2014
314830,42.0,,2014
314860,34.0,34.0,2014
314870,69.0,60.0,2014
314910,13.0,12.0,2014
314920,20.0,20.0,2014
314930,63.0,50.0,2014
314980,23.0,21.0,2014
314990,50.0,36.0,2014
315030,14.0,14.0,2014
315050,12.0,12.0,2014
315080,23.0,23.0,2014
315110,36.0,28.0,2014
315120,208.0,92.0,2014
315140,51.0,41.0,2014
315150,96.0,68.0,2014
315170,41.0,29.0,2014
315180,454.0,214.0,2014
315190,27.0,27.0,2014
315200,26.0,22.0,2014
315210,235.0,145.0,2014
315220,50.0,50.0,2014
315240,27.0,26.0,2014
315250,327.0,182.0,2014
315260,28.0,26.0,2014
315270,30.0,27.0,2014
315280,30.0,25.0,2014
315290,17.0,9.0,2014
315310,18.0,4.0,2014
315340,18.0,18.0,2014
315400,50.0,35.0,2014
315410,29.0,25.0,2014
315420,70.0,53.0,2014
